castaway_id,castaway,tribe,season,episode,sog_id,tribal_id,is_merged,n_players_at_tribal,n_players_remaining,game_progress,eliminated,running_ind_immunity_win,running_ind_reward_win,running_tribal_immunity_win,running_total_challenges,running_attended,running_votes_received,running_voted_correctly,current_ep_votes_received,has_individual_immunity,vote_danger_ratio,historical_vote_pressure,majority_vote_rate,running_ind_immunity_win_rank,running_total_challenges_rank,running_votes_received_rank,running_attended_rank,running_voted_correctly_rank,current_ep_votes_received_rank,vote_danger_ratio_rank,historical_vote_pressure_rank,majority_vote_rate_rank,is_returnee_season,profile_ChW,profile_TotCh,profile_ChW%,profile_SO,profile_VFB,profile_VAP,profile_TotV,profile_TCA,profile_TC%,profile_wTCR,profile_VFT,profile_JVF,profile_TotJ,profile_JV%,profile_SurvSc,profile_SurvAv,profile_Days,profile_Non-VFB,profile_InRCA,profile_InRCW,profile_InICA,profile_InICW,profile_InChA,profile_InChW,profile_TRCA,profile_TRCW,profile_TICA,profile_TICW,profile_TChA,profile_TChW,profile_TChW%,profile_TRC 2nd,profile_TIC 2nd,profile_TrCh 2nd,profile_ChW_rank,profile_TotCh_rank,profile_ChW%_rank,profile_SO_rank,profile_VFB_rank,profile_VAP_rank,profile_TotV_rank,profile_TCA_rank,profile_TC%_rank,profile_wTCR_rank,profile_VFT_rank,profile_JVF_rank,profile_TotJ_rank,profile_JV%_rank,profile_SurvSc_rank,profile_SurvAv_rank,profile_Days_rank,profile_Non-VFB_rank,profile_InRCA_rank,profile_InRCW_rank,profile_InICA_rank,profile_InICW_rank,profile_InChA_rank,profile_InChW_rank,profile_TRCA_rank,profile_TRCW_rank,profile_TICA_rank,profile_TICW_rank,profile_TChA_rank,profile_TChW_rank,profile_TChW%_rank,profile_TRC 2nd_rank,profile_TIC 2nd_rank,profile_TrCh 2nd_rank
US0414,Sarah,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.4,0.4,0.55,0.55,1,1.2861111111111112,12.073412698412698,0.1065242399342646,0,7,2,97,13,0.5368754956383822,2.5128205128205128,10,0,16,0.0,0.6433997355726468,3.798931623931624,38.0,4,0.0,6.0,0.0,0,10.0,0.0,0,0,3,2,8,5,0.6363636363636364,0,0,0,0.5,0.95,0.2,0.45,0.8,0.3,0.95,1.0,0.3,0.7,0.9,0.5,0.55,0.5,0.2,0.8,0.9,0.2,0.2,1.0,0.2,0.5,0.95,0.4,0.35,0.55,0.8,0.85,0.7,0.95,0.9,0.4,0.4,0.25
US0353,Sophie,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.4,0.4,0.55,0.55,1,1.6194444444444445,7.073412698412698,0.22894810659186537,0,4,6,65,7,0.5582417582417583,1.6,5,0,16,0.0,0.7871898648336236,3.2194444444444446,35.0,10,7.0,3.0,1.0,0,4.0,0.0,0,0,3,3,8,5,0.7272727272727273,0,0,0,0.7,0.6,0.6,0.45,0.6,0.55,0.6,0.6,0.5,0.5,0.65,0.5,0.55,0.5,0.5,0.5,0.5,0.5,0.6,0.65,0.55,0.5,0.6,0.4,0.35,0.55,0.8,1.0,0.7,0.95,1.0,0.4,0.4,0.25
US0424,Tony,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.4,0.4,0.55,0.55,1,4.561111111111111,12.073412698412698,0.3777814297452753,1,8,0,97,12,0.6666666666666666,4.666666666666667,12,12,16,0.75,1.794448096411942,13.727777777777778,39.0,1,0.0,4.0,0.0,0,10.0,4.0,4,0,3,0,8,3,0.2727272727272727,0,2,2,1.0,0.95,1.0,0.9,0.95,0.1,0.95,0.9,0.7,1.0,1.0,1.0,0.55,1.0,1.0,1.0,1.0,0.1,0.2,0.85,0.2,0.5,0.95,1.0,1.0,0.55,0.8,0.4,0.7,0.4,0.1,0.4,0.95,0.95
US0274,Tyson,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.4,0.4,0.55,0.55,1,1.3361111111111112,5.790079365079365,0.23075868686176412,0,3,12,51,5,0.5529411764705883,1.05,4,0,16,0.0,0.7836998633323524,2.386111111111111,35.0,11,17.0,2.0,2.0,1,3.0,0.0,1,0,1,0,5,3,0.5,0,0,0,0.6,0.5,0.7,0.45,0.35,0.95,0.5,0.45,0.4,0.2,0.5,0.5,0.55,0.5,0.4,0.3,0.5,0.6,0.85,0.5,0.9,1.0,0.5,0.4,0.8,0.55,0.4,0.4,0.2,0.4,0.75,0.4,0.4,0.25
US0536,Wendell,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.4,0.4,0.55,0.55,1,0.6611111111111112,3.540079365079365,0.18675036430893402,0,4,12,40,5,0.74,1.4,2,0,16,0.0,0.926750364308934,2.061111111111111,35.0,13,14.0,1.0,1.0,0,1.0,0.0,0,0,1,0,8,4,0.4444444444444444,1,0,1,0.35,0.35,0.45,0.45,0.6,0.95,0.4,0.45,1.0,0.4,0.25,0.5,0.55,0.5,0.8,0.2,0.5,0.7,0.7,0.25,0.55,0.5,0.4,0.4,0.35,0.55,0.4,0.4,0.7,0.7,0.45,0.9,0.4,0.65
US0202,Yul,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.55,0.55,0.55,0.4,0.4,0.55,0.55,1,0.6611111111111112,3.540079365079365,0.18675036430893402,0,3,3,28,4,0.7232142857142857,3.0,3,0,16,0.0,0.9099646500232197,3.6611111111111114,35.0,14,17.0,1.0,2.0,0,0.0,0.0,0,0,1,0,8,4,0.4444444444444444,1,0,1,0.35,0.35,0.45,0.45,0.35,0.4,0.3,0.3,0.9,0.8,0.4,0.5,0.55,0.5,0.7,0.7,0.5,0.8,0.85,0.25,0.9,0.5,0.2,0.4,0.35,0.55,0.4,0.4,0.7,0.7,0.45,0.9,0.4,0.65
US0027,Amber,Dakal,40.0,1.0,2.0,40_2,0,10,19,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.0,0.0,0.55,0.55,0.55,0.55,0.55,1.0,1.0,0.55,0.55,1,0.1,2.2111111111111112,0.04522613065326633,0,0,6,10,1,-0.6,0.0,0,0,16,0.0,-0.5547738693467337,0.1,35.0,20,32.0,1.0,2.0,0,0.0,0.0,0,0,0,0,2,1,0.5,0,0,0,0.1,0.2,0.1,0.45,0.1,0.55,0.1,0.1,0.1,0.1,0.1,0.5,0.55,0.5,0.1,0.1,0.5,1.0,1.0,0.25,0.9,0.5,0.2,0.4,0.35,0.55,0.15,0.4,0.1,0.1,0.75,0.4,0.4,0.25
US0498,Adam,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.6666666666666666,1,1.003968253968254,4.740079365079365,0.21180410213478446,0,4,15,55,6,0.6212121212121212,0.9824561403508771,2,0,16,0.0,0.8330162233469056,1.986424394319131,35.0,12,12.0,2.0,1.0,0,2.0,0.0,0,0,2,1,8,4,0.5,0,0,0,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.5555555555555556,1.0,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.3888888888888889,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3888888888888889,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.7777777777777778,0.9444444444444444,0.8888888888888888,0.5,0.4444444444444444,0.3888888888888889
US0516,Ben,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,1,1.5373015873015872,11.073412698412698,0.13882816699516215,0,10,5,105,13,0.7655677655677656,2.393162393162393,10,0,16,0.0,0.9043959325629278,3.9304639804639803,37.0,5,0.0,3.0,0.0,0,9.0,0.0,0,0,3,3,8,4,0.6363636363636364,0,0,0,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.4444444444444444,1.0,0.6111111111111112,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.7222222222222222,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.8333333333333334,1.0,0.7777777777777778,0.9444444444444444,1.0,0.5,0.4444444444444444,0.3888888888888889
US0055,Boston Rob,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,1,0.25396825396825395,2.790079365079365,0.09102545868297539,0,2,4,32,4,0.46875,1.75,3,0,16,0.0,0.5597754586829754,2.003968253968254,35.0,17,21.0,2.0,2.0,0,0.0,0.0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.6111111111111112,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.8333333333333334,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.5,0.5,0.4444444444444444,0.3888888888888889
US0386,Denise,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,1,2.478968253968254,10.073412698412698,0.24609021075438253,1,6,4,100,11,0.5418181818181819,1.9090909090909092,8,0,16,0.0,0.7879083925725644,4.388059163059163,36.0,6,0.0,5.0,0.0,0,8.0,2.0,2,0,3,0,8,2,0.18181818181818182,0,2,2,0.8888888888888888,0.7777777777777778,1.0,0.9444444444444444,0.7222222222222222,0.2777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.5555555555555556,0.8333333333333334,0.3888888888888889,0.7777777777777778,0.4444444444444444,0.16666666666666666,0.5,0.9444444444444444,0.9444444444444444
US0048,Ethan,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,1,0.1111111111111111,2.447222222222222,0.045402951191827474,0,2,4,27,3,0.6172839506172839,2.3333333333333335,2,0,16,0.0,0.6626869018091114,2.4444444444444446,35.0,18,26.0,1.0,2.0,0,0.0,0.0,0,0,0,0,4,1,0.25,0,0,0,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.8888888888888888,0.3888888888888889,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.3888888888888889,0.8888888888888888,0.8888888888888888,0.16666666666666666,0.8333333333333334,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.5,0.4444444444444444,0.3888888888888889
US0433,Jeremy,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.1666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1666666666666666,1,1.478968253968254,9.073412698412698,0.16300021867483055,0,6,9,79,9,0.6540084388185654,1.435897435897436,6,0,16,0.0,0.8170086574933959,2.9148656898656897,35.0,8,4.0,3.0,1.0,0,6.0,1.0,1,0,3,0,8,2,0.18181818181818182,0,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.7222222222222222,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.7222222222222222,0.5,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.8333333333333334,0.3888888888888889,0.7777777777777778,0.4444444444444444,0.16666666666666666,0.5,0.9444444444444444,0.9444444444444444
US0478,Michele,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.1666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1666666666666666,1,2.778968253968254,12.073412698412698,0.23017255546425638,1,7,4,109,14,0.49737876802096986,1.75,11,0,16,0.0,0.7275513234852262,4.528968253968253,39.0,3,0.0,7.0,0.0,0,10.0,2.0,2,0,3,1,8,3,0.36363636363636365,1,0,1,1.0,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.2777777777777778,1.0,1.0,0.4444444444444444,0.6111111111111112,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,0.1111111111111111,0.2222222222222222,1.0,0.2222222222222222,0.5555555555555556,1.0,0.9444444444444444,0.9444444444444444,0.5555555555555556,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,1.0,0.4444444444444444,0.7777777777777778
US0197,Parvati,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.1111111111111111,0.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.6666666666666666,1,0.45396825396825397,3.040079365079365,0.1493277639994779,0,2,5,32,4,0.4609375,1.5555555555555556,1,0,16,0.0,0.6102652639994779,2.0095238095238095,35.0,16,19.0,2.0,2.0,0,0.0,0.0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.6111111111111112,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.16666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.8333333333333334,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.4444444444444444,0.7222222222222222,0.7777777777777778,0.5,0.4444444444444444,0.3888888888888889
US0166,Danni,Sele,40.0,2.0,3.0,40_3,0,9,18,0.0,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,0.0,0.8888888888888888,0.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666666,1.0,1.0,0.4444444444444444,0.6666666666666666,1,0.1111111111111111,2.322222222222222,0.04784688995215311,0,1,8,19,2,0.2894736842105263,1.1666666666666667,1,0,16,0.0,0.33732057416267947,1.277777777777778,35.0,19,29.0,1.0,2.0,0,0.0,0.0,0,0,0,0,3,1,0.3333333333333333,0,0,0,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.3888888888888889,1.0,1.0,0.16666666666666666,0.8333333333333334,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.5,0.5,0.4444444444444444,0.3888888888888889
US0498,Adam,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.375,0.5,1.0,0.5625,0.5625,0.8125,0.5625,0.6875,0.875,0.875,0.8125,0.6875,1,1.003968253968254,4.740079365079365,0.21180410213478446,0,4,15,55,6,0.6212121212121212,0.9824561403508771,2,0,16,0.0,0.8330162233469056,1.986424394319131,35.0,12,12.0,2.0,1.0,0,2.0,0.0,0,0,2,1,8,4,0.5,0,0,0,0.5,0.5,0.75,0.4375,0.5,1.0,0.5,0.5,0.75,0.125,0.3125,0.5625,0.5625,0.5625,0.875,0.125,0.375,0.625,0.625,0.375,0.5625,0.5625,0.5,0.375,0.375,0.5625,0.5,0.8125,0.75,0.9375,0.875,0.5,0.4375,0.375
US0516,Ben,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5625,0.5625,0.375,0.5625,0.6875,0.375,0.375,0.375,0.6875,1,1.5373015873015872,11.073412698412698,0.13882816699516215,0,10,5,105,13,0.7655677655677656,2.393162393162393,10,0,16,0.0,0.9043959325629278,3.9304639804639803,37.0,5,0.0,3.0,0.0,0,9.0,0.0,0,0,3,3,8,4,0.6363636363636364,0,0,0,0.75,0.875,0.375,0.4375,1.0,0.6875,0.875,0.875,1.0,1.0,0.875,0.5625,0.5625,0.5625,1.0,0.75,0.875,0.25,0.25,0.6875,0.25,0.5625,0.875,0.375,0.375,0.5625,0.8125,1.0,0.75,0.9375,1.0,0.5,0.4375,0.375
US0055,Boston Rob,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5625,0.5625,0.375,0.5625,0.6875,0.375,0.375,0.375,0.6875,1,0.25396825396825395,2.790079365079365,0.09102545868297539,0,2,4,32,4,0.46875,1.75,3,0,16,0.0,0.5597754586829754,2.003968253968254,35.0,17,21.0,2.0,2.0,0,0.0,0.0,0,0,0,0,6,2,0.3333333333333333,0,0,0,0.25,0.25,0.25,0.4375,0.25,0.3125,0.3125,0.3125,0.25,0.5625,0.5,0.5625,0.5625,0.5625,0.125,0.25,0.375,0.875,0.875,0.375,0.875,0.5625,0.25,0.375,0.375,0.5625,0.25,0.375,0.25,0.375,0.5,0.5,0.4375,0.375
US0386,Denise,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5625,0.5625,1.0,0.5625,0.6875,0.375,0.375,1.0,0.6875,1,2.478968253968254,10.073412698412698,0.24609021075438253,1,6,4,100,11,0.5418181818181819,1.9090909090909092,8,0,16,0.0,0.7879083925725644,4.388059163059163,36.0,6,0.0,5.0,0.0,0,8.0,2.0,2,0,3,0,8,2,0.18181818181818182,0,2,2,0.875,0.75,1.0,0.9375,0.6875,0.3125,0.75,0.75,0.5,0.75,0.75,0.5625,0.5625,0.5625,0.625,0.875,0.75,0.375,0.25,0.875,0.25,0.5625,0.75,0.9375,0.9375,0.5625,0.8125,0.375,0.75,0.375,0.1875,0.5,0.9375,0.9375
US0433,Jeremy,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5625,0.5625,0.375,0.5625,0.1875,0.375,0.375,0.375,0.1875,1,1.478968253968254,9.073412698412698,0.16300021867483055,0,6,9,79,9,0.6540084388185654,1.435897435897436,6,0,16,0.0,0.8170086574933959,2.9148656898656897,35.0,8,4.0,3.0,1.0,0,6.0,1.0,1,0,3,0,8,2,0.18181818181818182,0,2,2,0.625,0.625,0.625,0.4375,0.6875,0.875,0.625,0.625,0.875,0.25,0.625,0.5625,0.5625,0.5625,0.75,0.625,0.375,0.5,0.5,0.6875,0.5625,0.5625,0.625,0.75,0.75,0.5625,0.8125,0.375,0.75,0.375,0.1875,0.5,0.9375,0.9375
US0478,Michele,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5625,0.5625,0.375,0.5625,0.1875,0.375,0.375,0.375,0.1875,1,2.778968253968254,12.073412698412698,0.23017255546425638,1,7,4,109,14,0.49737876802096986,1.75,11,0,16,0.0,0.7275513234852262,4.528968253968253,39.0,3,0.0,7.0,0.0,0,10.0,2.0,2,0,3,1,8,3,0.36363636363636365,1,0,1,1.0,1.0,0.875,0.9375,0.875,0.3125,1.0,1.0,0.375,0.5625,1.0,0.5625,0.5625,0.5625,0.5,1.0,1.0,0.125,0.25,1.0,0.25,0.5625,1.0,0.9375,0.9375,0.5625,0.8125,0.8125,0.75,0.6875,0.625,1.0,0.4375,0.75
US0197,Parvati,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.125,0.5,1.0,0.5625,0.5625,0.8125,0.5625,0.6875,0.75,0.75,0.8125,0.6875,1,0.45396825396825397,3.040079365079365,0.1493277639994779,0,2,5,32,4,0.4609375,1.5555555555555556,1,0,16,0.0,0.6102652639994779,2.0095238095238095,35.0,16,19.0,2.0,2.0,0,0.0,0.0,0,0,0,0,7,3,0.42857142857142855,0,0,0,0.375,0.375,0.5,0.4375,0.25,0.6875,0.3125,0.3125,0.125,0.375,0.125,0.5625,0.5625,0.5625,0.25,0.375,0.375,0.75,0.75,0.375,0.875,0.5625,0.25,0.375,0.375,0.5625,0.25,0.375,0.375,0.6875,0.75,0.5,0.4375,0.375
US0048,Ethan,Sele,40.0,3.0,4.0,40_4,0,8,17,0.0,1,0.0,0.0,1.0,3.0,2.0,0.0,2.0,4.0,0.0,0.5,0.0,1.0,0.5625,0.5625,0.375,0.5625,0.6875,1.0,1.0,0.375,0.6875,1,0.1111111111111111,2.447222222222222,0.045402951191827474,0,2,4,27,3,0.6172839506172839,2.3333333333333335,2,0,16,0.0,0.6626869018091114,2.4444444444444446,35.0,18,26.0,1.0,2.0,0,0.0,0.0,0,0,0,0,4,1,0.25,0,0,0,0.125,0.125,0.125,0.4375,0.25,0.3125,0.125,0.125,0.625,0.875,0.3125,0.5625,0.5625,0.5625,0.375,0.5,0.375,1.0,1.0,0.125,0.875,0.5625,0.25,0.375,0.375,0.5625,0.25,0.375,0.125,0.125,0.375,0.5,0.4375,0.375
US0371,Kim,Dakal,40.0,4.0,5.0,40_5,0,9,16,0.0,0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,0.1111111111111111,3.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.5555555555555556,0.7222222222222222,0.8333333333333334,0.8333333333333334,1.0,0.7222222222222222,1,2.0944444444444446,8.073412698412698,0.25942492012779556,0,4,9,73,8,0.4845890410958904,1.0769230769230769,5,0,16,0.0,0.744013961223686,3.1713675213675216,35.0,9,6.0,4.0,1.0,0,5.0,1.0,1,0,3,2,8,3,0.45454545454545453,0,2,2,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.6111111111111112,0.5,0.5555555555555556,0.5,0.2222222222222222,0.3333333333333333,0.5,0.4444444444444444,0.5555555555555556,0.8333333333333334,0.6111111111111112,0.5,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3888888888888889,0.9444444444444444,0.9444444444444444
US0556,Nick,Dakal,40.0,4.0,5.0,40_5,0,9,16,0.0,0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.7222222222222222,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.7222222222222222,1,1.6611111111111112,10.073412698412698,0.16490053181012412,0,8,8,90,11,0.7191919191919193,1.696969696969697,6,0,16,0.0,0.8840924510020434,3.358080808080808,35.0,7,1.0,3.0,1.0,0,7.0,1.0,1,0,3,0,8,4,0.36363636363636365,1,0,1,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.9444444444444444,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.5,0.5555555555555556,0.5,0.5555555555555556,0.5555555555555556,0.5,0.3333333333333333,0.4444444444444444,0.6111111111111112,0.6111111111111112,0.5,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.3888888888888889,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.3888888888888889,0.6111111111111112
